t=50;t=150;t=700;t=1000
0.060261703;0.279302807;-0.519304981;-0.680887877
0.053012243;0.280996753;-0.516357695;-0.681456162
0.047687851;0.301523135;-0.529129803;-0.690152526
0.03711072;0.283979855;-0.542400802;-0.693572122
0.054558982;0.259025572;-0.542035505;-0.636177631
0.04911107;0.222633574;-0.560405906;-0.637440724
0.05492233;0.191824126;-0.533026291;-0.608312351
0.055097823;0.234541166;-0.539848652;-0.610225643
0.043391159;0.21062946;-0.560667244;-0.637157075
0.031943726;0.1864115;-0.582929607;-0.664837639
0.038746263;0.181940009;-0.565748686;-0.635477935
0.047652364;0.184444493;-0.530356022;-0.61500761
0.018090966;0.20615886;-0.552944379;-0.65767823
0.010325767;0.156639611;-0.565170067;-0.665974805
0.028126256;0.14745599;-0.552459814;-0.660733235
0.004771381;0.140512849;-0.562209823;-0.674587911
1.97E-08;0.129012429;-0.660548252;-0.666292132
-0.001753854;0.149915197;-0.699005428;-0.690425032
0.010491645;0.141047872;-0.706517415;-0.702172198
0.025416852;0.136700246;-0.677819704;-0.68133602
0.046851942;0.166185484;-0.701074293;-0.67050765
0.028376176;0.145085941;-0.713580073;-0.67770878
0.027883761;0.12831558;-0.733741653;-0.679204197
0.04108982;0.135649896;-0.709827433;-0.657173468
0.047725525;0.156623359;-0.694344985;-0.635013728
0.060529912;0.174409308;-0.69153817;-0.645200904
0.017553039;0.165473481;-0.699534388;-0.662580498
0.038709294;0.164387497;-0.666909591;-0.639402945
-0.001197366;0.179591139;-0.703169313;-0.652500672
-0.051982833;0.134004919;-0.742091401;-0.689686266
-0.076801401;0.070276095;-0.754270749;-0.719332658
-0.076158662;0.062791006;-0.765871149;-0.709407701
-0.059108553;0.055093267;-0.773440829;-0.703741302
-0.070870218;0.083366606;-0.785281971;-0.715208273
-0.074450254;0.085206828;-0.756277683;-0.699097328
-0.006262493;0.084567463;-0.749571404;-0.680365089
-0.035287553;0.111245548;-0.740876861;-0.683718448
-0.019612242;0.104261048;-0.729204585;-0.68934634
-0.036659317;0.109711332;-0.731363524;-0.704838809
-0.005492939;0.079263638;-0.706457855;-0.691260031
-0.047695422;0.070201112;-0.722286336;-0.725323582
-0.050947329;0.060364656;-0.721297151;-0.731491727
-0.055427984;0.011258554;-0.747076494;-0.787960889
-0.076540096;-0.041465195;-0.751296798;-0.822976162
-0.089292339;-0.05443766;-0.737165831;-0.793695198
-0.096072286;-0.049937979;-0.733644364;-0.780867452
-0.060331006;-0.030218091;-0.718400124;-0.757709795
-0.075123104;-0.030082991;-0.73241064;-0.767118009
-0.073646106;-0.021440296;-0.742750073;-0.837689127
-0.028586529;-0.037794638;-0.713721014;-0.845662834
-0.061292342;-0.028212418;-0.731983489;-0.874543526
-0.058167481;-0.065464546;-0.720818332;-0.891837101
-0.069399199;-0.089623131;-0.734673203;-0.900813104
-0.067684808;-0.122122823;-0.716096114;-0.904579472
-0.026564356;-0.098403966;-0.705810065;-0.926302267
-0.006560906;-0.019054952;-0.655001121;-0.909333758
0.004632112;-0.031418075;-0.641300468;-0.890292308
0.027710441;-0.026784029;-0.638814561;-0.899678802
0.035253784;-0.012870657;-0.631648796;-0.861718159
0.057239219;0.004159514;-0.652179742;-0.84439295
0.044891775;0.036945382;-0.649292912;-0.830507815
0.035140686;0.039867092;-0.657316125;-0.850880732
0.052324388;0.025947993;-0.658534427;-0.86717879
0.027976252;-0.011989067;-0.65669194;-0.876379842
0.008715803;-0.025721986;-0.692460804;-0.898175605
0.023433205;-0.059402387;-0.689666495;-0.872544106
0.027623257;-0.033144336;-0.693838983;-1.049032079
0.059509484;-0.024502451;-0.702839226;-1.026524006
0.07720552;-0.017373665;-0.700470701;-1.033867517
0.072175586;-0.005924482;-0.773940956;-1.008228262
0.040568157;-0.026864963;-0.816286807;-1.028818436
0.040139716;-0.057197729;-0.801446741;-1.028884148
0.046154485;-0.055684487;-0.809172967;-1.015713208
0.043598301;-0.045754593;-0.824448177;-1.019362917
0.057830877;-0.059959746;-0.808159085;-0.997448255
0.05350094;-0.036130974;-0.808454292;-1.017923377
0.074510343;-0.033669744;-0.804674245;-1.013224531
0.062327026;-0.00085419;-0.809293625;-1.03321207
0.077803978;0.013698827;-0.807302793;-1.018542603
0.101266875;0.019768357;-0.803850541;-1.02898019
0.125651278;0.00088767;-0.798066681;-1.024220772
0.117624133;0.012729943;-0.767750453;-1.04482743
0.093622915;-0.020231868;-0.795092339;-1.058154251
0.107174578;-0.035253748;-0.791779878;-1.03585386
0.126311607;-0.058967441;-0.797686726;-1.001096613
0.030752029;-0.064515093;-0.890335991;-1.095703901
0.057823329;-0.146279921;-0.850619842;-1.066094493
0.020179521;-0.116855978;-0.877525873;-1.070828184
0.059991895;-0.140707074;-0.865438563;-1.059566063
0.039938489;-0.109625872;-0.889067241;-1.055870029
0.07601062;-0.160801484;-0.84364829;-1.022288909
0.078600969;-0.151482367;-0.854682922;-1.040311829
0.089387192;-0.132480803;-0.861006887;-1.070468752
0.121054429;-0.224333584;-0.849142725;-1.051163506
0.15583282;-0.209910471;-0.792555869;-1.019823533
0.176878351;-0.149453508;-0.772251324;-0.968696626
0.140191121;-0.106143295;-0.805074091;-1.015823378
0.130382386;-0.136015174;-0.815837651;-1.014009266
0.135654524;-0.15448838;-0.810551496;-1.022774246
0.084893713;-0.148554748;-0.859933341;-1.030405825
0.11756184;-0.161382848;-0.839366562;-1.000711524
0.094370475;-0.122501278;-0.855077484;-0.998090638
0.129728234;-0.143684636;-0.877354236;-0.977910522
0.14779933;-0.131723586;-0.843915826;-1.006822278
0.06511135;-0.08589113;-0.898732911;-1.11379849
0.019669735;-0.146309121;-0.904275159;-1.110072875
-0.013626529;-0.163769765;-0.919870802;-1.118889512
-0.009569407;-0.183051726;-0.980035818;-1.140085477
-0.010089657;-0.201795607;-0.973960489;-1.114774532
-0.042546876;-0.20150343;-0.994070553;-1.161340085
-0.027783669;-0.231693544;-0.992486019;-1.13399826
-0.028296706;-0.224876036;-1.004103322;-1.120884895
-0.032467016;-0.19956182;-1.027886314;-1.149312341
-0.016167988;-0.304494071;-0.992880572;-1.117803223
0.000442597;-0.276557114;-0.998297016;-1.135898658
-0.005964855;-0.292020484;-1.002977765;-1.144707633
-0.016553762;-0.288376168;-1.031027691;-1.159346884
-0.039588003;-0.2829051;-1.082055632;-1.170859887
-0.061445119;-0.332445843;-1.09479238;-1.204337423
-0.076075306;-0.347771517;-1.105841427;-1.207330823
-0.054209612;-0.334707057;-1.132374217;-1.195016201
-0.060462287;-0.337579454;-1.099159512;-1.171059534
-0.070194426;-0.322753901;-1.114877282;-1.167934538
-0.080499219;-0.324505111;-1.129680378;-1.175354278
-0.091863252;-0.352523408;-1.168754224;-1.198016164
-0.084258895;-0.366246884;-1.162992636;-1.19426522
-0.1059168;-0.387113573;-1.158315286;-1.185527892
-0.084040752;-0.391794463;-1.115792258;-1.183528683
-0.084509294;-0.374888526;-1.099977531;-1.188629598
-0.097472686;-0.386344916;-1.080883746;-1.173885157
-0.133335866;-0.381672265;-1.081244118;-1.196155931
-0.117576174;-0.385879865;-1.075698084;-1.164034257
-0.106281778;-0.375295713;-1.065733387;-1.169580302
-0.102429702;-0.369583482;-1.070418745;-1.162715159
-0.113691433;-0.367982042;-1.094620267;-1.200866523
-0.072253613;-0.379992332;-1.096871151;-1.203972733
-0.062418532;-0.382867141;-1.078777349;-1.189172534
-0.025092735;-0.37579174;-1.048892052;-1.151382353
-0.06444722;-0.333361823;-1.069210278;-1.154049115
-0.084358154;-0.373275897;-1.107150201;-1.185720253
-0.092961077;-0.401421726;-1.072448563;-1.158701749
-0.092312842;-0.375930036;-1.103987228;-1.169550256
-0.14642566;-0.382938656;-1.124550178;-1.182627071
-0.186137397;-0.404166283;-1.151993547;-1.20080407
-0.21407352;-0.423839311;-1.147619817;-1.200143818
-0.234453142;-0.439278382;-1.168471993;-1.212942191
-0.217615122;-0.462400541;-1.218527388;-1.215988241
-0.217833092;-0.483880456;-1.225501032;-1.219903601
-0.199999564;-0.47549535;-1.239507829;-1.21460315
-0.173889152;-0.472423478;-1.230056368;-1.163407476
-0.211657241;-0.474375528;-1.241868089;-1.170379102
-0.209842983;-0.492980279;-1.221170623;-1.170929795
-0.259849149;-0.475132026;-1.217034166;-1.221151133
-0.282564463;-0.504761255;-1.214945728;-1.192957872
-0.21565549;-0.512578095;-1.198085363;-1.172374948
-0.0957715;-0.482860445;-1.141561584;-1.144040883
-0.081626025;-0.441627765;-1.105962233;-1.118333484
-0.129416135;-0.431012391;-1.161091051;-1.166455165
-0.123337037;-0.47870107;-1.148702674;-1.138508946
-0.09009661;-0.46254707;-1.149532379;-1.12779685
-0.076356481;-0.449361827;-1.150921437;-1.129722111
-0.064957099;-0.428739611;-1.135503135;-1.122563205
-0.081459087;-0.430823221;-1.140254898;-1.158939438
-0.098430931;-0.45966103;-1.095435135;-1.125215967
-0.11966009;-0.423324511;-1.108098462;-1.12110862
-0.112721207;-0.450028594;-1.088190099;-1.132306134
-0.093988329;-0.443230621;-1.092866647;-1.137602541
-0.105887667;-0.419842458;-1.138202541;-1.203390539
-0.086330104;-0.468108297;-1.128669716;-1.199070672
-0.060394291;-0.462932259;-1.105501001;-1.17301373
-0.093857508;-0.448721484;-1.132608157;-1.225491623
-0.068726714;-0.447592696;-1.082807677;-1.214390005
-0.064624179;-0.41016521;-1.083309809;-1.216298953
-0.050753642;-0.435201298;-1.082966138;-1.247201494
-0.063104665;-0.446287103;-1.106876324;-1.237184858
-0.067109775;-0.457771901;-1.122661037;-1.2618083
-0.038011434;-0.421856889;-1.110085132;-1.228889648
-0.048436206;-0.406490942;-1.104190371;-1.256309046
-0.035671234;-0.411997116;-1.095653581;-1.24858467
-0.017623901;-0.386640617;-1.061077787;-1.231160957
0.001103407;-0.354446441;-1.023785005;-1.17218956
-0.014078866;-0.294976975;-1.015033331;-1.183085025
-0.03341068;-0.288047655;-1.011600912;-1.199964783
-0.051363218;-0.290057985;-1.049253188;-1.215549122
-0.077688;-0.317060333;-1.058797783;-1.237310665
-0.090322667;-0.352826358;-1.061767022;-1.231179397
-0.113205074;-0.360206237;-1.056986908;-1.217023463
-0.13567471;-0.374646596;-1.0557459;-1.116997382
-0.121290177;-0.359262275;-1.057150385;-1.117635715
-0.087887924;-0.356232583;-1.060408958;-1.099915573
-0.09076177;-0.331794429;-1.028283465;-1.080068764
-0.109037915;-0.317535107;-1.065222116;-1.08519973
-0.010477109;-0.322361417;-1.010732751;-1.03039793
-0.017012391;-0.258826911;-0.974314572;-0.987386654
-0.002336464;-0.233796984;-0.962713485;-0.974238775
0.021263504;-0.237059919;-0.957325985;-0.978492871
0.025784117;-0.243450702;-0.959249767;-0.989284377
0.046506561;-0.263857954;-0.943110828;-0.957257498
-0.00070765;-0.232650456;-0.988974009;-0.985177497
0.003853005;-0.29563666;-0.978068821;-0.983406234
0.046932747;-0.271701448;-0.949959963;-0.964074215
0.098714183;-0.231012136;-0.918865156;-0.942648402
0.137358464;-0.178336814;-0.91667418;-0.923602614
0.164016199;-0.181646895;-0.899477073;-0.886762589
0.13250948;-0.148514642;-0.924962202;-0.902282006
-0.013800951;-0.17881242;-1.050057115;-1.039149332
0.006251725;-0.30389466;-1.012884574;-1.005065965
0.036068043;-0.281808119;-0.999706976;-0.943924754
0.028162863;-0.284410046;-0.987196858;-0.938093375
-0.003256626;-0.30631975;-1.000530076;-0.933256005
-0.05137827;-0.34758835;-1.008307982;-0.964273476
-0.067342351;-0.424629786;-1.029300499;-0.983135623
-0.021139526;-0.449481967;-1.021501284;-0.992320969
-0.03970526;-0.428605297;-0.968601359;-0.907820399
-0.025967936;-0.343823336;-0.973178135;-0.908615796
-0.031422332;-0.342741858;-0.975543066;-0.920346357
-0.058006302;-0.333325991;-0.990670418;-0.953705224
-0.042836444;-0.365796357;-1.013748275;-0.971919959
-0.071293095;-0.385190469;-1.03932982;-0.993577559
-0.090677794;-0.422092772;-1.043782528;-1.012272081
-0.037841211;-0.398644547;-1.007124502;-0.979541687
-0.048513342;-0.345457829;-1.004082885;-0.990942091
-0.044792068;-0.371300554;-1.001463942;-0.969161152
-0.055157409;-0.368587673;-1.032729643;-0.990042518
-0.044470521;-0.39119796;-1.004583311;-0.974131645
-0.057541702;-0.370659491;-1.019196187;-0.978298979
-0.079089917;-0.408727733;-1.011163608;-0.964542772
-0.098295265;-0.466510464;-1.03109114;-0.994223972
-0.110019135;-0.478442572;-1.030037805;-1.017665049
-0.131648575;-0.494617814;-1.007027008;-1.033002495
-0.105175343;-0.516780066;-0.969324805;-0.99565668
-0.098536711;-0.454626732;-0.961777563;-0.975056991
-0.060905903;-0.455432441;-0.920364028;-0.974653982
-0.054306628;-0.418396766;-0.928865943;-0.969309147
0.001478212;-0.435945053;-0.918512066;-0.910023401
0.030689166;-0.361334931;-0.892742613;-0.925027699
0.038910805;-0.376097237;-0.885675647;-0.951960415
0.043656523;-0.330016933;-0.880376914;-0.955635367
0.052787611;-0.315012186;-0.856582722;-0.956415258
0.022391253;-0.335320212;-0.862457062;-0.970277167
0.039946253;-0.346930674;-0.836101686;-0.91328233
0.067318908;-0.299700329;-0.824612942;-0.930544334
-0.02286173;-0.249913928;-0.876324387;-0.960072901
0.072645699;-0.336075287;-0.764505165;-0.848491851
0.059298726;-0.283712238;-0.767885367;-0.838350448
0.018475209;-0.278847458;-0.802181437;-0.857803829
-0.019660171;-0.301863509;-0.830348338;-0.882138605
-0.036296904;-0.35364961;-0.814117978;-0.879039714
-0.005677702;-0.318274699;-0.799550729;-1.013827633
-0.014509331;-0.29081431;-0.813414056;-1.032504497
-0.060379207;-0.290246198;-0.827801271;-1.040041113
-0.133488797;-0.321659483;-0.887303291;-1.092658133
-0.143843023;-0.362578995;-0.888130152;-1.120967207
-0.156077303;-0.365830792;-0.873043454;-1.129434844
-0.159562244;-0.335288434;-0.88499293;-1.158041793
-0.089740784;-0.364654897;-0.888605798;-1.226866624
-0.109056734;-0.34515175;-0.893719021;-1.182851456
-0.108743479;-0.331002533;-0.881199473;-1.165707327
-0.107495622;-0.331802389;-0.871090766;-1.167180857
-0.081533735;-0.335528158;-0.861266741;-1.147248303
-0.041210316;-0.299465144;-0.849474207;-1.135946615
-0.007504679;-0.322655144;-0.851825202;-1.146468248
-0.081441234;-0.306550494;-0.893619983;-1.214615935
0.013892668;-0.360413438;-0.751098384;-1.077591298
0.020816329;-0.211552965;-0.738649688;-1.094654613
0.018538069;-0.232236469;-0.716281791;-1.109061739
0.03112095;-0.204605444;-0.698049151;-1.146180671
0.038501872;-0.142402505;-0.694862741;-1.155024848
0.071368501;-0.138982296;-0.674435582;-1.133310192
0.082315904;-0.106371461;-0.683103841;-1.147472069
0.034799149;-0.114958992;-0.70713823;-1.190843513
0.034213913;-0.173079389;-0.712407719;-1.218468221
0.031748698;-0.16796719;-0.709238677;-1.233332092
0.011741785;-0.170157726;-0.827053597;-1.25951141
0.025036506;-0.1634071;-0.871313547;-1.246152929
0.046404743;-0.148903702;-0.901358821;-1.257676983
0.083772945;-0.123249286;-0.874659315;-1.259108939
0.106564028;-0.132567894;-0.859184144;-1.243645904
0.098150908;-0.128118621;-0.860507203;-1.244719996
0.120298986;-0.142221189;-0.824538257;-1.227619574
0.09196701;-0.09967969;-0.835710245;-1.226366197
0.109797924;-0.104001649;-0.828401191;-1.218368354
0.100630297;-0.072174464;-0.823602961;-1.198919059
0.098230168;-0.061033435;-0.828852398;-1.228665452
0.055509625;-0.058781623;-0.864761778;-1.236610275
0.024149696;-0.096184767;-0.876143274;-1.247970023
0.01793092;-0.136522104;-0.86143181;-1.254370618
0.033384989;-0.158132198;-0.83426791;-1.225203993
0.027100031;-0.107800801;-0.842701242;-1.24476124
0.060852015;-0.086195027;-0.840990896;-1.206906253
0.051939595;-0.094484565;-0.827944492;-1.176487669
0.024718369;-0.061732195;-0.839806347;-1.197648152
0.065107183;-0.048199943;-0.840126397;-1.201715065
-0.007421858;-0.021645849;-0.854010481;-1.201042829
0.001253676;-0.031839607;-0.845388096;-1.182695406
0.019959271;-0.000358505;-0.838737955;-1.161191271
0.059430495;0.009219951;-0.833075164;-1.168699224
0.060317003;0.01082276;-0.820827841;-1.166592161
0.072685553;0.025257107;-0.78277126;-1.128326059
0.05679295;0.027554168;-0.800555844;-1.140632897
0.100231125;0.014920027;-0.767970934;-1.120358626
0.145277281;0.026392888;-0.757398685;-1.105288104
0.15215301;0.076272251;-0.755179467;-1.122766629
0.131492297;0.063883475;-0.767550147;-1.137112403
0.163077849;0.016353321;-0.727468187;-1.104119777
0.153428413;0.013056777;-0.728363442;-1.107791105
0.158862114;-0.04513238;-0.719868571;-1.073545398
0.172280858;0.003535635;-0.693147221;-1.017500069
0.164564979;0.030225915;-0.673982557;-1.031350062
0.135856767;0.041332321;-0.67851872;-1.054569943
0.100054493;0.049511129;-0.656518921;-1.062766157
0.009912376;0.023049462;-0.704707964;-1.1541493
0.066755737;-0.020711066;-0.672609255;-1.072421917
0.012612552;-0.007610672;-0.628686693;-1.042182438
0.001019868;0.063093929;-0.652749766;-1.067469641
0.021453555;0.038042625;-0.654657478;-1.062111845
0.040162695;0.056412388;-0.634886244;-1.160703448
0.00508907;0.120267877;-0.671345712;-1.216293289
-0.003465522;0.082989695;-0.677398864;-1.236513936
-0.042265474;0.05406726;-0.698333667;-1.246515078
-0.00402573;0.046456784;-0.703648085;-1.254371292
-0.004089189;0.031246364;-0.725535478;-1.286858865
-0.038805594;-0.009567583;-0.729158939;-1.330589436
0.00738162;-0.037008629;-0.668620595;-1.281815251
-0.000402354;0.011547092;-0.652936837;-1.278122074
-0.008792982;0.017939448;-0.652595776;-1.317487168
-0.102070421;-0.018069153;-0.743073107;-1.396230009
-0.155848473;-0.097014288;-0.748062977;-1.407974431
-0.121886449;-0.116693097;-0.742285136;-1.408501047
-0.126670941;-0.136254213;-0.717344959;-1.392665003
-0.146997833;-0.157237246;-0.739132331;-1.381064652
-0.171678564;-0.152653711;-0.769258491;-1.422485626
-0.22354348;-0.187243912;-0.801157651;-1.461962211
-0.205107252;-0.18239258;-0.778546473;-1.458759944
-0.196850722;-0.140749448;-0.773818076;-1.441239091
-0.18970802;-0.157655235;-0.776622827;-1.446513185
-0.187459183;-0.153309247;-0.753886233;-1.456019565
-0.168261608;-0.140878943;-0.797197546;-1.42923885
-0.167884816;-0.112886301;-0.795791497;-1.414079108
-0.243684139;-0.11876549;-0.809806379;-1.422568753
-0.220998431;-0.1374975;-0.809142262;-1.390598564
-0.180476175;-0.130366405;-0.782343877;-1.360404127
-0.163584253;-0.13442894;-0.799452156;-1.347528413
-0.17642395;-0.159459662;-0.796250976;-1.340413061
-0.206626589;-0.159587475;-0.756056118;-1.328885069
-0.174160147;-0.139300981;-0.723761855;-1.30076589
-0.19863895;-0.118677367;-0.71930522;-1.290458872
-0.204473167;-0.128096188;-0.690011114;-1.26550573
-0.182558896;-0.076466425;-0.738030436;-1.261201039
-0.170829431;-0.07022225;-0.748876428;-1.238713069
-0.173239543;-0.081987581;-0.757024767;-1.229144799
-0.228774635;-0.117064271;-0.770264442;-1.221044788
-0.235236484;-0.154964859;-0.796777621;-1.253713591
-0.183410758;-0.193328257;-0.774097467;-1.227046678
-0.224440489;-0.144028379;-0.794079977;-1.221665562
-0.24974677;-0.047581256;-0.800007424;-1.151427924
-0.238597097;-0.073130235;-0.800487639;-1.13687371
-0.247829931;-0.076581814;-0.768203006;-1.115439609
-0.248513811;-0.062289694;-0.728530725;-1.079772514
-0.236459655;-0.005536834;-0.69954247;-1.051097949
-0.139504199;0.079225024;-0.652307255;-0.959688647
-0.063827539;0.146308032;-0.564111822;-0.888551077
-0.053173792;0.209471395;-0.532767239;-0.836712173
-0.054447541;0.188669774;-0.524611809;-0.831616804
-0.067568827;0.229210375;-0.539923136;-0.870592813
-0.119968905;0.211807772;-0.579091006;-0.91012352
-0.12081426;0.188287865;-0.564287659;-0.913268669
-0.049512537;0.211551215;-0.54013541;-0.89498057
-0.050312372;0.248127638;-0.543915343;-0.935112437
0.021615514;0.244695702;-0.482940472;-0.882796341
-0.027274444;0.255419072;-0.506020669;-0.897534012
-0.096457351;0.211415877;-0.555238398;-0.920746174
-0.00728733;0.141774071;-0.494025451;-0.840146013
-0.03567685;0.236573279;-0.482895287;-0.840680035
-0.029290238;0.238655476;-0.472818793;-0.829551313
-0.049630464;0.249695537;-0.494814866;-0.848368921
0.056551272;0.261337628;-0.485158537;-0.836599868
0.180188602;0.293950532;-0.369335885;-0.732549728
0.131451483;0.417326303;-0.434294954;-0.804183589
0.126513582;0.33934062;-0.439553112;-0.787754904
0.18398686;0.316190691;-0.380215201;-0.723900982
0.18232158;0.357274784;-0.395235915;-0.709620146
0.28558396;0.309967097;-0.323030073;-0.644071973
0.278956239;0.369496547;-0.31542517;-0.644613893
0.274653522;0.355715745;-0.298781026;-0.635821606
0.292531322;0.350181823;-0.286037397;-0.606290198
0.303841333;0.382992169;-0.269830123;-0.57628284
0.2113925;0.411802265;-0.330648207;-0.670051524
0.201221055;0.322481193;-0.333707855;-0.683962271
0.3584933;0.317089689;-0.178886075;-0.522028669
0.258829894;0.424259389;-0.260495161;-0.604829074
0.241162057;0.327247998;-0.295436361;-0.62039825
0.172758746;0.349459474;-0.379211165;-0.678217459
0.23848245;0.219683478;-0.331704917;-0.623092985
0.326962409;0.274318763;-0.252620722;-0.513221878
0.277593715;0.416500577;-0.27810868;-0.534525368
0.298231822;0.403790767;-0.270558366;-0.489889162
0.325949901;0.414063613;-0.224161666;-0.446138761
0.234941291;0.450349397;-0.303420515;-0.515102872
0.238700685;0.37223102;-0.301156728;-0.498578849
0.174256972;0.406738994;-0.33876406;-0.534702857
0.252740727;0.396185276;-0.212821513;-0.445793205
0.243417028;0.491066494;-0.252489039;-0.503164307
0.171158299;0.45218623;-0.327492325;-0.571786324
0.18984074;0.394050165;-0.303942697;-0.513621153
0.298668433;0.418204072;-0.208214754;-0.415886318
0.220263591;0.500301369;-0.232171147;-0.473408163
0.229721198;0.444141052;-0.187587925;-0.431041898
0.271761818;0.472525699;-0.128490011;-0.376467309
0.349693108;0.531052858;-0.056603629;-0.281933428
0.220737805;0.598387185;-0.171496962;-0.386390297
0.265901747;0.497879956;-0.052171612;-0.276885338
0.239128816;0.651588529;-0.030068451;-0.298269784
0.175478848;0.544379587;-0.081294702;-0.327503619
0.227141681;0.497676488;-0.052997771;-0.28973868
0.299654679;0.524673846;-0.016738459;-0.259211293
0.264800464;0.559268683;-0.047514876;-0.309311633
0.196853454;0.530127694;-0.086746371;-0.37125389
0.168841365;0.452680615;-0.118443891;-0.407051937
0.08988575;0.419229469;-0.166712146;-0.438494358
0.136350281;0.402496731;-0.141934419;-0.429209864
0.25652512;0.441051095;-0.053387873;-0.323483561
0.160519099;0.527881182;-0.088879289;-0.352807276
0.151784833;0.492924413;-0.056848824;-0.332794796
0.112385673;0.517046856;-0.108337506;-0.410902859
0.142453385;0.470771592;-0.091025124;-0.374218309
0.045996866;0.526093074;-0.141733899;-0.435191288
-0.058364541;0.403603777;-0.170506345;-0.441453346
-0.055382146;0.386850276;-0.226516513;-0.475537969
-0.069368388;0.311380633;-0.22199445;-0.456689244
-0.128987406;0.307764865;-0.21957158;-0.4474874
-0.121750727;0.293358813;-0.184937647;-0.443576052
-0.248602758;0.306927455;-0.252146845;-0.508376082
-0.242098528;0.240526923;-0.244802838;-0.529266368
-0.196298874;0.247437213;-0.200145033;-0.487955604
-0.214971133;0.300455039;-0.191155876;-0.479867284
-0.224205513;0.304979033;-0.167410422;-0.462585101
-0.159655444;0.30956688;-0.153108223;-0.450950463
-0.106173494;0.331188232;-0.128226303;-0.432420918
-0.19941376;0.333094602;-0.152750157;-0.463556154
-0.082352467;0.29597553;-0.11886768;-0.419911857
-0.128381167;0.3287709;-0.16734236;-0.4880475
-0.062830545;0.268152078;-0.156878794;-0.478242605
-0.11704016;0.288162726;-0.176829781;-0.517943092
-0.158978058;0.25176628;-0.17680914;-0.501136534
-0.147642947;0.243291005;-0.217606718;-0.531708353
-0.165227123;0.217576039;-0.174307814;-0.535172404
-0.145405685;0.243121482;-0.115021688;-0.532419053
-0.087908318;0.242091054;-0.111148326;-0.510935207
-0.056839422;0.249998664;-0.076771265;-0.489583908
0.002791349;0.261320669;-0.038466245;-0.45268418
-0.000370714;0.280845312;0.026336562;-0.374626062
-0.037343473;0.343016486;-0.015420783;-0.377220094
0.013822655;0.316705196;-0.004291852;-0.391114609
0.086914808;0.303877833;0.063620403;-0.27133015
0.016995528;0.393023242;0.01807064;-0.307076322
0.14575315;0.340423989;0.104140259;-0.191633067
0.142608919;0.436680154;0.119602872;-0.187910919
0.107081723;0.446942652;0.158941072;-0.158572205
0.03366267;0.479413003;0.116366569;-0.223442163
0.073860308;0.413395364;0.095100044;-0.253849005
0.084623683;0.417208924;0.191748198;-0.186910976
0.075329719;0.465752963;0.175916922;-0.182321557
0.103363511;0.448013429;0.195328829;-0.173384059
0.105919019;0.490928229;0.160061803;-0.2126245
0.071296296;0.44842366;0.147389363;-0.227180778
0.04458502;0.423127905;0.125501152;-0.263706161
0.070941459;0.412845215;0.091689092;-0.296472786
0.086191576;0.397682968;0.097919892;-0.295275123
0.159603999;0.431104322;0.155175479;-0.221350901
0.126607802;0.488814794;0.150113533;-0.22647302
0.065342057;0.512596818;0.131972703;-0.208381663
0.106106506;0.51667664;0.162995599;-0.162616534
0.200057913;0.523677976;0.240070459;-0.097108791
0.237366493;0.599251119;0.26347948;-0.082652638
0.263303673;0.614916043;0.270500501;-0.050601013
0.36303151;0.689144797;0.289492064;-0.030907537
0.382243469;0.720781145;0.303278341;0.004977611
0.403821722;0.753184569;0.295899449;-0.008906591
0.405128351;0.714590497;0.31827006;0.02395329
0.458647374;0.735664731;0.331734176;0.056165808
0.459532329;0.776013975;0.331576266;0.07757418
0.54909972;0.809742403;0.40546507;0.134674903
0.486590653;0.870881597;0.34210562;0.085113586
0.452707128;0.828944446;0.32994367;0.05562711
0.491652875;0.801944556;0.364765072;0.079620428
0.538138009;0.828460738;0.415332323;0.136672906
0.551099523;0.872078199;0.420571136;0.119810406
0.441869533;0.880261292;0.29409807;0.006671824
0.396948843;0.789533483;0.239833207;-0.064668993
0.294789904;0.751351493;0.196338201;-0.14865554
0.339805682;0.612783618;0.200337297;-0.141023049
0.298635084;0.6197088;0.141866564;-0.177925945
0.312098451;0.578443076;0.11079;-0.193534008
0.276428105;0.551619743;0.066173586;-0.209720531
0.296990207;0.495591961;0.039923796;-0.235585554
0.358787922;0.489910184;0.111059775;-0.163419425
0.258654168;0.5525185;0.029542402;-0.233437058
0.253889637;0.481341169;0.031564082;-0.239628902
0.207254438;0.475001667;0.004505394;-0.26174869
0.201759509;0.444906814;0.064409381;-0.240861576
0.218552878;0.471294119;0.066841806;-0.226542025
0.286347849;0.501109337;0.118079288;-0.178595175
0.250028254;0.536363382;0.086154072;-0.223786431
0.166927036;0.509539476;0.05110748;-0.274828074
0.08400357;0.473815538;-0.057783442;-0.36768263
0.02883555;0.39094441;-0.063525863;-0.375522751
0.016048115;0.377207384;-0.039130424;-0.39201199
0.055398779;0.35795331;-0.000791452;-0.31116234
0.026420141;0.380363684;-0.063433089;-0.354737585
-0.01975915;0.306175147;-0.079921903;-0.336182424
-0.050056111;0.210894959;-0.076633226;-0.354234233
-0.026061302;0.178393652;-0.070935713;-0.335168739
0;0.193431084;-0.054212735;-0.324789252
-0.084448681;0.232975271;-0.155271379;-0.421213465
-0.076680519;0.148952892;-0.195636218;-0.43186258
-0.038691605;0.134783114;-0.160963528;-0.389232667
-0.058738817;0.151261512;-0.188920504;-0.419489162
-0.051905058;0.126248194;-0.186568429;-0.41094833
