voltage,motion,temperature,sound,voc,illuminace,humidity,timestamp 
6.45,138,24.4,54.99,41,580.68,32.34,2021-10-23T12:13:06.673017
6.45,138,24.4,54.99,41,580.68,32.34,2021-10-23T12:13:06.689243
6.45,138,24.43,54.99,41,580.68,32.34,2021-10-23T12:13:07.268603
6.45,138,24.43,54.99,41,580.68,32.22,2021-10-23T12:13:07.280947
6.45,138,24.43,54.99,41,580.68,32.22,2021-10-23T12:13:07.298609
6.45,138,24.43,54.99,41,580.68,32.22,2021-10-23T12:13:07.304138
6.45,138,24.43,61.54,41,580.68,32.22,2021-10-23T12:13:07.511247
6.45,138,24.43,61.54,41,580.68,32.22,2021-10-23T12:13:07.543924
6.45,138,24.43,61.54,41,581.46,32.22,2021-10-23T12:13:07.645676
6.45,138,24.43,61.54,41,581.46,32.22,2021-10-23T12:13:07.665294
6.45,101,24.43,61.54,41,581.46,32.22,2021-10-23T12:13:07.736967
6.45,101,24.43,61.54,41,581.46,32.22,2021-10-23T12:13:07.804068
6.45,101,24.41,61.54,41,581.46,32.22,2021-10-23T12:13:08.095330
6.45,101,24.41,61.54,41,581.46,32.32,2021-10-23T12:13:08.104304
6.45,101,24.41,61.54,41,581.46,32.32,2021-10-23T12:13:08.108998
6.45,101,24.41,61.54,41,581.46,32.32,2021-10-23T12:13:08.114513
6.71,101,24.41,61.54,41,581.46,32.32,2021-10-23T12:13:08.132104
6.71,101,24.41,61.54,41,581.46,32.32,2021-10-23T12:13:08.152154
6.71,101,24.43,61.54,41,581.46,32.32,2021-10-23T12:13:08.846215
6.71,101,24.43,61.54,41,581.46,32.32,2021-10-23T12:13:08.867445
6.71,101,24.43,58.61,41,581.46,32.32,2021-10-23T12:13:09.415252
6.71,101,24.43,58.61,41,581.46,32.32,2021-10-23T12:13:09.431089
6.71,101,24.43,58.61,42,581.46,32.32,2021-10-23T12:13:09.434193
6.71,101,24.43,58.61,42,581.46,32.32,2021-10-23T12:13:09.441531
6.71,74,24.43,58.61,42,581.46,32.32,2021-10-23T12:13:09.519872
6.71,74,24.43,58.61,42,581.46,32.32,2021-10-23T12:13:09.543741
6.71,74,24.4,58.61,42,581.46,32.32,2021-10-23T12:13:09.739354
6.71,74,24.4,58.61,42,581.46,32.34,2021-10-23T12:13:09.743053
6.71,74,24.4,58.61,42,581.46,32.34,2021-10-23T12:13:09.755217
6.71,74,24.4,58.61,42,581.46,32.34,2021-10-23T12:13:09.760270
6.72,74,24.4,58.61,42,581.46,32.34,2021-10-23T12:13:09.907883
6.72,74,24.4,58.61,42,581.46,32.34,2021-10-23T12:13:09.952548
6.72,74,24.4,52.55,42,581.46,32.34,2021-10-23T12:13:10.420244
6.72,74,24.4,52.55,42,581.46,32.34,2021-10-23T12:13:10.443273
6.72,74,24.4,52.55,42,581.85,32.34,2021-10-23T12:13:10.459722
6.72,74,24.4,52.55,42,581.85,32.34,2021-10-23T12:13:10.469479
6.72,68,24.4,52.55,42,581.85,32.34,2021-10-23T12:13:10.525664
6.72,68,24.4,52.55,42,581.85,32.34,2021-10-23T12:13:10.531449
6.72,68,24.4,51.08,42,581.85,32.34,2021-10-23T12:13:11.316309
6.72,68,24.4,51.08,42,581.85,32.34,2021-10-23T12:13:11.331977
6.72,68,24.4,51.08,42,582.24,32.34,2021-10-23T12:13:11.378658
6.72,68,24.4,51.08,42,582.24,32.34,2021-10-23T12:13:11.394089
6.72,56,24.4,51.08,42,582.24,32.34,2021-10-23T12:13:11.444760
6.72,56,24.4,51.08,42,582.24,32.34,2021-10-23T12:13:11.450425
6.6,56,24.4,51.08,42,582.24,32.34,2021-10-23T12:13:11.809817
6.6,56,24.4,51.08,42,582.24,32.34,2021-10-23T12:13:11.842621
6.6,56,24.4,51.08,42,582.24,32.23,2021-10-23T12:13:11.858258
6.6,56,24.4,51.08,42,582.24,32.23,2021-10-23T12:13:11.892333
6.6,56,24.4,47.99,42,582.24,32.23,2021-10-23T12:13:12.741246
6.6,56,24.4,47.99,42,582.24,32.23,2021-10-23T12:13:12.758615
6.6,56,24.4,47.99,42,583.02,32.23,2021-10-23T12:13:12.816846
6.6,56,24.4,47.99,45,583.02,32.23,2021-10-23T12:13:12.836034
6.6,56,24.4,47.99,45,583.02,32.23,2021-10-23T12:13:12.843584
6.6,56,24.4,47.99,45,583.02,32.23,2021-10-23T12:13:12.851796
6.6,40,24.4,47.99,45,583.02,32.23,2021-10-23T12:13:12.872527
6.6,40,24.4,47.99,45,583.02,32.23,2021-10-23T12:13:12.878688
6.46,40,24.4,47.99,45,583.02,32.23,2021-10-23T12:13:13.566330
6.46,40,24.4,47.99,45,583.02,32.23,2021-10-23T12:13:13.608397
6.46,40,24.4,55.05,45,583.02,32.23,2021-10-23T12:13:13.728142
6.46,40,24.4,55.05,45,583.02,32.23,2021-10-23T12:13:13.759305
6.46,30,24.4,55.05,45,583.02,32.23,2021-10-23T12:13:13.837055
6.46,30,24.4,55.05,45,583.02,32.23,2021-10-23T12:13:13.842862
6.46,30,24.41,55.05,45,583.02,32.23,2021-10-23T12:13:14.094027
6.46,30,24.41,55.05,45,583.02,32.22,2021-10-23T12:13:14.104816
6.46,30,24.41,55.05,45,583.02,32.22,2021-10-23T12:13:14.120733
6.46,30,24.41,55.05,45,583.02,32.22,2021-10-23T12:13:14.129320
6.46,30,24.41,56.69,45,583.02,32.22,2021-10-23T12:13:14.494314
6.46,30,24.41,56.69,45,598.63,32.22,2021-10-23T12:13:14.517521
6.46,30,24.41,56.69,45,598.63,32.22,2021-10-23T12:13:14.583560
6.46,30,24.41,56.69,45,598.63,32.22,2021-10-23T12:13:14.588731
6.46,30,24.4,56.69,45,598.63,32.22,2021-10-23T12:13:14.871214
6.46,30,24.4,56.69,45,598.63,32.23,2021-10-23T12:13:14.890129
6.46,30,24.4,56.69,45,598.63,32.23,2021-10-23T12:13:14.899710
6.46,30,24.4,56.69,45,598.63,32.23,2021-10-23T12:13:14.914122
6.87,30,24.4,56.69,45,598.63,32.23,2021-10-23T12:13:15.134322
6.87,30,24.4,56.69,45,598.63,32.23,2021-10-23T12:13:15.165393
6.87,30,24.41,56.69,45,598.63,32.23,2021-10-23T12:13:15.320815
6.87,30,24.41,56.69,45,598.63,32.22,2021-10-23T12:13:15.322349
6.87,30,24.41,56.69,45,598.63,32.22,2021-10-23T12:13:15.428354
6.87,30,24.41,56.69,45,598.63,32.22,2021-10-23T12:13:15.450665
6.87,30,24.41,54.31,45,598.63,32.22,2021-10-23T12:13:15.833979
6.87,30,24.41,54.31,45,598.63,32.22,2021-10-23T12:13:15.857136
6.87,30,24.41,54.31,45,583.02,32.22,2021-10-23T12:13:15.875435
6.87,30,24.41,54.31,43,583.02,32.22,2021-10-23T12:13:15.878021
6.87,30,24.41,54.31,43,583.02,32.22,2021-10-23T12:13:15.886640
6.87,30,24.41,54.31,43,583.02,32.22,2021-10-23T12:13:15.893889
6.54,30,24.41,54.31,43,583.02,32.22,2021-10-23T12:13:16.870536
6.54,30,24.41,54.31,43,583.02,32.22,2021-10-23T12:13:16.908176
6.54,30,24.41,53.39,43,583.02,32.22,2021-10-23T12:13:17.118833
6.54,27,24.41,53.39,43,583.02,32.22,2021-10-23T12:13:17.155289
6.54,27,24.41,53.39,43,583.02,32.22,2021-10-23T12:13:17.180443
6.54,27,24.41,53.39,43,583.02,32.22,2021-10-23T12:13:17.203295
6.54,27,24.4,53.39,43,583.02,32.22,2021-10-23T12:13:17.909227
6.54,27,24.4,53.39,43,583.02,32.14,2021-10-23T12:13:17.914454
6.54,27,24.4,53.39,43,583.02,32.14,2021-10-23T12:13:17.917360
6.54,27,24.4,53.39,43,583.02,32.14,2021-10-23T12:13:17.924906
6.54,27,24.4,61.36,43,583.02,32.14,2021-10-23T12:13:18.247309
6.54,27,24.4,61.36,43,583.02,32.14,2021-10-23T12:13:18.260103
6.54,27,24.4,61.36,39,583.02,32.14,2021-10-23T12:13:18.313308
6.54,27,24.4,61.36,39,583.02,32.14,2021-10-23T12:13:18.347532
6.54,25,24.4,61.36,39,583.02,32.14,2021-10-23T12:13:18.399196
6.54,25,24.4,61.36,39,583.02,32.14,2021-10-23T12:13:18.435219
6.38,25,24.4,61.36,39,583.02,32.14,2021-10-23T12:13:18.759635
6.38,25,24.4,61.36,39,583.02,32.14,2021-10-23T12:13:18.790338
6.38,25,24.4,67.34,39,583.02,32.14,2021-10-23T12:13:19.463216
6.38,25,24.4,67.34,39,583.02,32.14,2021-10-23T12:13:19.470721
6.38,38,24.4,67.34,39,583.02,32.14,2021-10-23T12:13:19.639783
6.38,38,24.4,67.34,39,583.02,32.14,2021-10-23T12:13:19.663499
6.38,38,24.4,65.13,39,583.02,32.14,2021-10-23T12:13:20.438512
6.38,38,24.4,65.13,39,583.02,32.14,2021-10-23T12:13:20.445798
6.38,38,24.4,65.13,39,583.8,32.14,2021-10-23T12:13:20.475981
6.38,38,24.4,65.13,39,583.8,32.14,2021-10-23T12:13:20.486230
7.53,38,24.4,65.13,39,583.8,32.14,2021-10-23T12:13:20.519135
7.53,38,24.4,65.13,39,583.8,32.14,2021-10-23T12:13:20.557945
7.53,32,24.4,65.13,39,583.8,32.14,2021-10-23T12:13:20.644981
7.53,32,24.4,65.13,39,583.8,32.14,2021-10-23T12:13:20.659356
7.53,32,24.43,65.13,39,583.8,32.14,2021-10-23T12:13:20.790675
7.53,32,24.43,65.13,39,583.8,32.02,2021-10-23T12:13:20.805907
7.53,32,24.43,65.13,39,583.8,32.02,2021-10-23T12:13:20.826500
7.53,32,24.43,65.13,39,583.8,32.02,2021-10-23T12:13:20.851380
7.53,32,24.43,64.49,39,583.8,32.02,2021-10-23T12:13:21.808335
7.53,32,24.43,64.49,39,583.41,32.02,2021-10-23T12:13:21.826654
7.53,32,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:21.833074
7.53,32,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:21.861956
7.53,32,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:21.873881
7.53,32,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:21.887722
7.53,24,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:21.905019
7.53,24,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:21.940142
6.48,24,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:22.083657
6.48,24,24.43,64.49,40,583.41,32.02,2021-10-23T12:13:22.105080
6.48,24,24.43,64.49,40,583.41,31.92,2021-10-23T12:13:22.378426
6.48,24,24.43,64.49,40,583.41,31.92,2021-10-23T12:13:22.453157
6.48,24,24.43,66.18,40,583.41,31.92,2021-10-23T12:13:22.845640
6.48,24,24.43,66.18,40,583.41,31.92,2021-10-23T12:13:22.869562
6.48,24,24.43,66.18,40,584.19,31.92,2021-10-23T12:13:22.976510
6.48,30,24.43,66.18,40,584.19,31.92,2021-10-23T12:13:23.025776
6.48,30,24.43,66.18,40,584.19,31.92,2021-10-23T12:13:23.091117
6.48,30,24.43,66.18,40,584.19,31.92,2021-10-23T12:13:23.147936
6.48,30,24.41,66.18,40,584.19,31.92,2021-10-23T12:13:23.769276
6.48,30,24.41,66.18,40,584.19,31.92,2021-10-23T12:13:23.776736
6.75,30,24.41,66.18,40,584.19,31.92,2021-10-23T12:13:23.826370
6.75,30,24.41,66.18,40,584.19,31.92,2021-10-23T12:13:23.848894
6.75,30,24.41,66.69,40,584.19,31.92,2021-10-23T12:13:23.950984
6.75,30,24.41,66.69,40,584.58,31.92,2021-10-23T12:13:23.982570
6.75,30,24.41,66.69,40,584.58,31.92,2021-10-23T12:13:23.986569
6.75,30,24.41,66.69,40,584.58,31.92,2021-10-23T12:13:24.027930
6.75,24,24.41,66.69,40,584.58,31.92,2021-10-23T12:13:24.086809
6.75,24,24.41,66.69,40,584.58,31.92,2021-10-23T12:13:24.102613
6.75,24,24.41,66.13,40,584.58,31.92,2021-10-23T12:13:24.522988
6.75,24,24.41,66.13,40,584.58,31.92,2021-10-23T12:13:24.530314
6.75,24,24.41,66.13,40,583.8,31.92,2021-10-23T12:13:24.560906
6.75,24,24.41,66.13,39,583.8,31.92,2021-10-23T12:13:24.567040
6.75,24,24.41,66.13,39,583.8,31.92,2021-10-23T12:13:24.579249
6.75,24,24.41,66.13,39,583.8,31.92,2021-10-23T12:13:24.589380
6.75,195,24.41,66.13,39,583.8,31.92,2021-10-23T12:13:24.661544
6.75,195,24.41,66.13,39,583.8,31.92,2021-10-23T12:13:24.676197
6.75,195,24.43,66.13,39,583.8,31.92,2021-10-23T12:13:25.244177
6.75,195,24.43,66.13,39,583.8,31.92,2021-10-23T12:13:25.255206
6.75,195,24.41,66.13,39,583.8,31.92,2021-10-23T12:13:25.424263
6.75,195,24.41,66.13,39,583.8,31.82,2021-10-23T12:13:25.433252
6.75,195,24.41,66.13,39,583.8,31.82,2021-10-23T12:13:25.437507
6.75,195,24.41,66.13,39,583.8,31.82,2021-10-23T12:13:25.441378
7.41,195,24.41,66.13,39,583.8,31.82,2021-10-23T12:13:25.569785
7.41,195,24.41,66.13,39,583.8,31.82,2021-10-23T12:13:25.640654
7.41,195,24.41,50.02,39,583.8,31.82,2021-10-23T12:13:26.070130
7.41,195,24.41,50.02,39,583.8,31.82,2021-10-23T12:13:26.079598
7.41,195,24.41,50.02,39,584.19,31.82,2021-10-23T12:13:26.107159
7.41,195,24.41,50.02,39,584.19,31.82,2021-10-23T12:13:26.118637
7.41,153,24.41,50.02,39,584.19,31.82,2021-10-23T12:13:26.191916
7.41,153,24.41,50.02,39,584.19,31.82,2021-10-23T12:13:26.196240
7.41,153,24.41,53.27,39,584.19,31.82,2021-10-23T12:13:26.839638
7.41,153,24.41,53.27,39,583.8,31.82,2021-10-23T12:13:26.857107
7.41,153,24.41,53.27,39,583.8,31.82,2021-10-23T12:13:26.858242
7.41,153,24.41,53.27,39,583.8,31.82,2021-10-23T12:13:26.870508
7.41,139,24.41,53.27,39,583.8,31.82,2021-10-23T12:13:26.925839
7.41,139,24.41,53.27,39,583.8,31.82,2021-10-23T12:13:26.954394
6.78,139,24.41,53.27,39,583.8,31.82,2021-10-23T12:13:27.484435
6.78,139,24.41,53.27,39,583.8,31.82,2021-10-23T12:13:27.512586
6.78,139,24.41,53.43,39,583.8,31.82,2021-10-23T12:13:28.147078
6.78,139,24.41,53.43,39,583.8,31.82,2021-10-23T12:13:28.159542
6.78,139,24.41,53.43,39,585.75,31.82,2021-10-23T12:13:28.184268
6.78,139,24.41,53.43,40,585.75,31.82,2021-10-23T12:13:28.196208
6.78,139,24.41,53.43,40,585.75,31.82,2021-10-23T12:13:28.200779
6.78,139,24.41,53.43,40,585.75,31.82,2021-10-23T12:13:28.215059
6.78,99,24.41,53.43,40,585.75,31.82,2021-10-23T12:13:28.366420
6.78,99,24.41,53.43,40,585.75,31.82,2021-10-23T12:13:28.402458
6.78,99,24.4,53.43,40,585.75,31.82,2021-10-23T12:13:28.471058
6.78,99,24.4,53.43,40,585.75,31.84,2021-10-23T12:13:28.474695
6.78,99,24.4,53.43,40,585.75,31.84,2021-10-23T12:13:28.478666
6.78,99,24.4,53.43,40,585.75,31.84,2021-10-23T12:13:28.490771
6.68,99,24.4,53.43,40,585.75,31.84,2021-10-23T12:13:29.202759
6.68,99,24.4,53.43,40,585.75,31.84,2021-10-23T12:13:29.225543
6.68,99,24.4,46.48,40,585.75,31.84,2021-10-23T12:13:29.362626
6.68,99,24.4,46.48,40,585.75,31.84,2021-10-23T12:13:29.368624
6.68,99,24.4,46.48,40,587.31,31.84,2021-10-23T12:13:29.401300
6.68,99,24.4,46.48,40,587.31,31.84,2021-10-23T12:13:29.417793
6.68,201,24.4,46.48,40,587.31,31.84,2021-10-23T12:13:29.501562
6.68,201,24.4,46.48,40,587.31,31.84,2021-10-23T12:13:29.509095
6.68,201,24.41,46.48,40,587.31,31.84,2021-10-23T12:13:29.712707
6.68,201,24.41,46.48,40,587.31,31.92,2021-10-23T12:13:29.718516
6.68,201,24.41,46.48,40,587.31,31.92,2021-10-23T12:13:29.722374
6.68,201,24.41,46.48,40,587.31,31.92,2021-10-23T12:13:29.725483
6.68,201,24.41,48.91,40,587.31,31.92,2021-10-23T12:13:30.621815
6.68,201,24.41,48.91,40,587.31,31.92,2021-10-23T12:13:30.635084
6.68,201,24.41,48.91,40,587.7,31.92,2021-10-23T12:13:30.715755
6.68,201,24.41,48.91,41,587.7,31.92,2021-10-23T12:13:30.737141
6.68,201,24.41,48.91,41,587.7,31.92,2021-10-23T12:13:30.745355
6.68,201,24.41,48.91,41,587.7,31.92,2021-10-23T12:13:30.754724
6.68,170,24.41,48.91,41,587.7,31.92,2021-10-23T12:13:30.779867
6.68,170,24.41,48.91,41,587.7,31.92,2021-10-23T12:13:30.796241
6.72,170,24.41,48.91,41,587.7,31.92,2021-10-23T12:13:31.003528
6.72,170,24.41,48.91,41,587.7,31.92,2021-10-23T12:13:31.045472
6.72,170,24.41,49.14,41,587.7,31.92,2021-10-23T12:13:31.185656
6.72,170,24.41,49.14,41,587.7,31.92,2021-10-23T12:13:31.237996
6.72,170,24.41,49.14,41,588.09,31.92,2021-10-23T12:13:31.253453
6.72,145,24.41,49.14,41,588.09,31.92,2021-10-23T12:13:31.267529
6.72,145,24.41,49.14,41,588.09,31.92,2021-10-23T12:13:31.274325
6.72,145,24.41,49.14,41,588.09,31.92,2021-10-23T12:13:31.276277
6.72,145,24.38,49.14,41,588.09,31.92,2021-10-23T12:13:31.465775
6.72,145,24.38,49.14,41,588.09,31.84,2021-10-23T12:13:31.469635
6.72,145,24.38,49.14,41,588.09,31.84,2021-10-23T12:13:31.476772
6.72,145,24.38,49.14,41,588.09,31.84,2021-10-23T12:13:31.478672
6.72,145,24.38,47.06,41,588.09,31.84,2021-10-23T12:13:32.616014
6.72,145,24.38,47.06,41,588.09,31.84,2021-10-23T12:13:32.621568
6.72,145,24.38,47.06,41,588.87,31.84,2021-10-23T12:13:32.666326
6.53,145,24.38,47.06,41,588.87,31.84,2021-10-23T12:13:32.709751
6.53,145,24.38,47.06,41,588.87,31.84,2021-10-23T12:13:32.726006
6.53,145,24.38,47.06,41,588.87,31.84,2021-10-23T12:13:32.767437
6.53,91,24.38,47.06,41,588.87,31.84,2021-10-23T12:13:32.818058
6.53,91,24.38,47.06,41,588.87,31.84,2021-10-23T12:13:32.841511
6.53,91,24.38,48.32,41,588.87,31.84,2021-10-23T12:13:33.612277
6.53,91,24.38,48.32,43,588.87,31.84,2021-10-23T12:13:33.657777
6.53,91,24.38,48.32,43,588.87,31.84,2021-10-23T12:13:33.695674
6.53,72,24.38,48.32,43,588.87,31.84,2021-10-23T12:13:33.718325
6.53,72,24.38,48.32,43,588.87,31.84,2021-10-23T12:13:33.721090
6.53,72,24.38,48.32,43,588.87,31.84,2021-10-23T12:13:33.731138
6.53,72,24.41,48.32,43,588.87,31.84,2021-10-23T12:13:34.074397
6.53,72,24.41,48.32,43,588.87,31.92,2021-10-23T12:13:34.083226
6.53,72,24.41,48.32,43,588.87,31.92,2021-10-23T12:13:34.087255
6.53,72,24.41,48.32,43,588.87,31.92,2021-10-23T12:13:34.098246
6.48,72,24.41,48.32,43,588.87,31.92,2021-10-23T12:13:34.283954
6.48,72,24.41,48.32,43,588.87,31.92,2021-10-23T12:13:34.307506
6.48,72,24.41,54.13,43,588.87,31.92,2021-10-23T12:13:34.960242
6.48,72,24.41,54.13,43,106.78,31.92,2021-10-23T12:13:34.974910
6.48,58,24.41,54.13,43,106.78,31.92,2021-10-23T12:13:35.022955
6.48,58,24.41,54.13,43,106.78,31.92,2021-10-23T12:13:35.041849
6.48,58,24.41,54.13,43,106.78,31.92,2021-10-23T12:13:35.047345
6.48,58,24.41,54.13,43,106.78,31.92,2021-10-23T12:13:35.059952
6.48,58,24.41,51.32,43,106.78,31.92,2021-10-23T12:13:35.798435
6.48,58,24.41,51.32,43,106.78,31.92,2021-10-23T12:13:35.809163
6.48,58,24.41,51.32,43,589.26,31.92,2021-10-23T12:13:35.837717
6.48,58,24.41,51.32,43,589.26,31.92,2021-10-23T12:13:35.868319
6.48,49,24.41,51.32,43,589.26,31.92,2021-10-23T12:13:35.949776
6.48,49,24.41,51.32,43,589.26,31.92,2021-10-23T12:13:35.961538
6.48,49,24.38,51.32,43,589.26,31.92,2021-10-23T12:13:36.129651
6.48,49,24.38,51.32,43,589.26,31.93,2021-10-23T12:13:36.193543
6.48,49,24.38,51.32,43,589.26,31.93,2021-10-23T12:13:36.287500
6.74,49,24.38,51.32,43,589.26,31.93,2021-10-23T12:13:36.371959
6.74,49,24.38,51.32,43,589.26,31.93,2021-10-23T12:13:36.373094
6.74,49,24.38,51.32,43,589.26,31.93,2021-10-23T12:13:36.555111
6.74,49,24.38,49.98,43,589.26,31.93,2021-10-23T12:13:36.981425
6.74,49,24.38,49.98,43,589.26,31.93,2021-10-23T12:13:36.994616
6.74,40,24.38,49.98,43,589.26,31.93,2021-10-23T12:13:37.101121
6.74,40,24.38,49.98,43,589.26,31.93,2021-10-23T12:13:37.109838
6.74,40,24.4,49.98,43,589.26,31.93,2021-10-23T12:13:37.366375
6.74,40,24.4,49.98,43,589.26,31.93,2021-10-23T12:13:37.415549
6.87,40,24.4,49.98,43,589.26,31.93,2021-10-23T12:13:37.714957
6.87,40,24.4,49.98,43,589.26,31.93,2021-10-23T12:13:37.764857
6.87,40,24.4,47.23,43,589.26,31.93,2021-10-23T12:13:38.340221
6.87,40,24.4,47.23,43,589.26,31.93,2021-10-23T12:13:38.357709
6.87,40,24.4,47.23,43,590.04,31.93,2021-10-23T12:13:38.370987
6.87,40,24.4,47.23,43,590.04,31.93,2021-10-23T12:13:38.376003
6.87,40,24.41,47.23,43,590.04,31.93,2021-10-23T12:13:38.821720
6.87,40,24.41,47.23,43,590.04,31.92,2021-10-23T12:13:38.842668
6.87,40,24.41,47.23,43,590.04,31.92,2021-10-23T12:13:38.857994
6.87,40,24.41,47.23,43,590.04,31.92,2021-10-23T12:13:38.885792
6.87,40,24.41,54.98,43,590.04,31.92,2021-10-23T12:13:39.429817
6.87,40,24.41,54.98,43,590.04,31.92,2021-10-23T12:13:39.437106
6.87,40,24.41,54.98,43,590.82,31.92,2021-10-23T12:13:39.466279
6.87,40,24.41,54.98,43,590.82,31.92,2021-10-23T12:13:39.493819
6.54,40,24.41,54.98,43,590.82,31.92,2021-10-23T12:13:39.528644
6.54,40,24.41,54.98,43,590.82,31.92,2021-10-23T12:13:39.595413
6.54,32,24.41,54.98,43,590.82,31.92,2021-10-23T12:13:39.654791
6.54,32,24.41,54.98,43,590.82,31.92,2021-10-23T12:13:39.688704
6.54,32,24.41,60.2,43,590.82,31.92,2021-10-23T12:13:40.560924
6.54,32,24.41,60.2,43,590.82,31.92,2021-10-23T12:13:40.566319
6.54,32,24.41,60.2,41,590.82,31.92,2021-10-23T12:13:40.593573
6.54,32,24.41,60.2,41,590.82,31.92,2021-10-23T12:13:40.600861
6.54,70,24.41,60.2,41,590.82,31.92,2021-10-23T12:13:40.781412
6.54,70,24.41,60.2,41,590.82,31.92,2021-10-23T12:13:40.807953
6.53,70,24.41,60.2,41,590.82,31.92,2021-10-23T12:13:41.425070
6.53,70,24.41,60.2,41,590.82,31.92,2021-10-23T12:13:41.449660
6.53,70,24.41,55.57,41,590.82,31.92,2021-10-23T12:13:41.614981
6.53,70,24.41,55.57,41,591.21,31.92,2021-10-23T12:13:41.625183
6.53,57,24.41,55.57,41,591.21,31.92,2021-10-23T12:13:41.681061
6.53,57,24.41,55.57,41,591.21,31.92,2021-10-23T12:13:41.702038
6.53,57,24.41,55.57,41,591.21,31.92,2021-10-23T12:13:41.708568
6.53,57,24.41,55.57,41,591.21,31.92,2021-10-23T12:13:41.732986
6.53,57,24.43,55.57,41,591.21,31.92,2021-10-23T12:13:42.409132
6.53,57,24.43,55.57,41,591.21,31.92,2021-10-23T12:13:42.413670
6.53,57,24.43,53.98,41,591.21,31.92,2021-10-23T12:13:42.924728
6.53,57,24.43,53.98,41,591.21,31.92,2021-10-23T12:13:42.929802
6.53,57,24.43,53.98,41,591.6,31.92,2021-10-23T12:13:42.968043
6.53,57,24.43,53.98,40,591.6,31.92,2021-10-23T12:13:42.969957
6.53,57,24.43,53.98,40,591.6,31.92,2021-10-23T12:13:42.984751
6.53,57,24.43,53.98,40,591.6,31.92,2021-10-23T12:13:43.004936
6.6,57,24.43,53.98,40,591.6,31.92,2021-10-23T12:13:43.012991
6.6,57,24.43,53.98,40,591.6,31.92,2021-10-23T12:13:43.034413
6.6,323,24.43,53.98,40,591.6,31.92,2021-10-23T12:13:43.122869
6.6,323,24.43,53.98,40,591.6,31.92,2021-10-23T12:13:43.148035
6.6,323,24.43,50.65,40,591.6,31.92,2021-10-23T12:13:43.874495
6.6,323,24.43,50.65,40,591.6,31.92,2021-10-23T12:13:43.879823
6.6,323,24.43,50.65,40,592.39,31.92,2021-10-23T12:13:43.911657
6.6,323,24.43,50.65,40,592.39,31.92,2021-10-23T12:13:43.917942
6.6,290,24.43,50.65,40,592.39,31.92,2021-10-23T12:13:43.999524
6.6,290,24.43,50.65,40,592.39,31.92,2021-10-23T12:13:44.005419
6.6,290,24.41,50.65,40,592.39,31.92,2021-10-23T12:13:44.285261
6.6,290,24.41,50.65,40,592.39,31.92,2021-10-23T12:13:44.311386
6.45,290,24.41,50.65,40,592.39,31.92,2021-10-23T12:13:44.748365
6.45,290,24.41,50.65,40,592.39,31.92,2021-10-23T12:13:44.771995
6.45,290,24.41,51.66,40,592.39,31.92,2021-10-23T12:13:45.250912
6.45,290,24.41,51.66,40,592.39,31.92,2021-10-23T12:13:45.267847
6.45,290,24.41,51.66,40,593.56,31.92,2021-10-23T12:13:45.302473
6.45,208,24.41,51.66,40,593.56,31.92,2021-10-23T12:13:45.320895
6.45,208,24.41,51.66,40,593.56,31.92,2021-10-23T12:13:45.324337
6.45,208,24.41,51.66,40,593.56,31.92,2021-10-23T12:13:45.329988
6.45,208,24.41,49.57,40,593.56,31.92,2021-10-23T12:13:46.261330
6.45,208,24.41,49.57,40,593.56,31.92,2021-10-23T12:13:46.267333
6.45,208,24.41,49.57,40,594.34,31.92,2021-10-23T12:13:46.298205
6.45,208,24.41,49.57,43,594.34,31.92,2021-10-23T12:13:46.302745
6.45,208,24.41,49.57,43,594.34,31.92,2021-10-23T12:13:46.304973
6.45,208,24.41,49.57,43,594.34,31.92,2021-10-23T12:13:46.307070
6.45,147,24.41,49.57,43,594.34,31.92,2021-10-23T12:13:46.402825
6.45,147,24.41,49.57,43,594.34,31.92,2021-10-23T12:13:46.431901
6.41,147,24.41,49.57,43,594.34,31.92,2021-10-23T12:13:46.669166
6.41,147,24.41,49.57,43,594.34,31.92,2021-10-23T12:13:46.718185
6.41,147,24.41,49.07,43,594.34,31.92,2021-10-23T12:13:47.347374
6.41,147,24.41,49.07,43,595.51,31.92,2021-10-23T12:13:47.365245
6.41,147,24.41,49.07,43,595.51,31.92,2021-10-23T12:13:47.366525
6.41,108,24.41,49.07,43,595.51,31.92,2021-10-23T12:13:47.374693
6.41,108,24.41,49.07,43,595.51,31.92,2021-10-23T12:13:47.377780
6.41,108,24.41,49.07,43,595.51,31.92,2021-10-23T12:13:47.380291
6.41,108,24.41,51.56,43,595.51,31.92,2021-10-23T12:13:48.268927
6.41,108,24.41,51.56,43,595.51,31.92,2021-10-23T12:13:48.295010
6.41,82,24.41,51.56,43,595.51,31.92,2021-10-23T12:13:48.351931
6.41,82,24.41,51.56,43,595.51,31.92,2021-10-23T12:13:48.360252
6.8,82,24.41,51.56,43,595.51,31.92,2021-10-23T12:13:48.389223
6.8,82,24.41,51.56,43,595.51,31.92,2021-10-23T12:13:48.417885
6.8,82,24.41,48.11,43,595.51,31.92,2021-10-23T12:13:49.514427
